Año;Ámbito Territorial;Valor;Magnitud
2016;"Lekeitio";5,84;"Por 1.000 habitantes"
2016;"Lemoa";9,48;"Por 1.000 habitantes"
2016;"Lemoiz";5,65;"Por 1.000 habitantes"
2016;"Leza";9,13;"Por 1.000 habitantes"
2016;"Lezama";4,23;"Por 1.000 habitantes"
2016;"Lezo";11,79;"Por 1.000 habitantes"
2016;"Lizartza";7,81;"Por 1.000 habitantes"
2016;"Loiu";6,12;"Por 1.000 habitantes"
2016;"Mallabia";7,65;"Por 1.000 habitantes"
2016;"Markina-Xemein";8,95;"Por 1.000 habitantes"
2016;"Maruri-Jatabe";4,29;"Por 1.000 habitantes"
2016;"Mañaria";3,85;"Por 1.000 habitantes"
2016;"Mendaro";9,1;"Por 1.000 habitantes"
2016;"Mendata";4,96;"Por 1.000 habitantes"
2016;"Moreda de Álava/Moreda Araba";3,7;"Por 1.000 habitantes"
2016;"Mundaka";5,41;"Por 1.000 habitantes"
2016;"Mungia";8,96;"Por 1.000 habitantes"
2016;"Murueta";6,67;"Por 1.000 habitantes"
2016;"Muskiz";23,12;"Por 1.000 habitantes"
2016;"Mutriku";6,56;"Por 1.000 habitantes"
2016;"Muxika";6,26;"Por 1.000 habitantes"
2016;"Nabarniz";3,97;"Por 1.000 habitantes"
2016;"Oiartzun";5,66;"Por 1.000 habitantes"
2016;"Okondo";4,27;"Por 1.000 habitantes"
2016;"Olaberria";6,49;"Por 1.000 habitantes"
2016;"Ondarroa";8,22;"Por 1.000 habitantes"
2016;"Ordizia";23,17;"Por 1.000 habitantes"
2016;"Orendain";5,13;"Por 1.000 habitantes"
2016;"Orexa";8,85;"Por 1.000 habitantes"
2016;"Orio";3,88;"Por 1.000 habitantes"
2016;"Ormaiztegi";6,9;"Por 1.000 habitantes"
2016;"Orozko";9,14;"Por 1.000 habitantes"
2016;"Ortuella";17,35;"Por 1.000 habitantes"
2016;"Otxandio";15,3;"Por 1.000 habitantes"
2016;"Oyón-Oion";10,5;"Por 1.000 habitantes"
2016;"Oñati";6,9;"Por 1.000 habitantes"
2016;"Pasaia";21,94;"Por 1.000 habitantes"
2016;"Peñacerrada-Urizaharra";7,14;"Por 1.000 habitantes"
2016;"Plentzia";7,56;"Por 1.000 habitantes"
2016;"Portugalete";11,31;"Por 1.000 habitantes"
2016;"Ribera Baja/Erriberabeitia";7,89;"Por 1.000 habitantes"
2016;"Agurain/Salvatierra";17,3;"Por 1.000 habitantes"
2016;"Samaniego";3,83;"Por 1.000 habitantes"
2016;"San Millán/Donemiliaga";5,45;"Por 1.000 habitantes"
2016;"Santurtzi";14,24;"Por 1.000 habitantes"
2016;"Segura";4,67;"Por 1.000 habitantes"
2016;"Sestao";21,14;"Por 1.000 habitantes"
2016;"Sondika";9,86;"Por 1.000 habitantes"
2016;"Sopela";5,94;"Por 1.000 habitantes"
2016;"Sopuerta";12,47;"Por 1.000 habitantes"
2016;"Soraluze-Placencia de las Armas";29,39;"Por 1.000 habitantes"
2016;"Sukarrieta";8,47;"Por 1.000 habitantes"
2016;"Tolosa";7,52;"Por 1.000 habitantes"
2016;"Trucios-Turtzioz";5,78;"Por 1.000 habitantes"
2016;"Ubide";10,81;"Por 1.000 habitantes"
2016;"Ugao-Miraballes";12,71;"Por 1.000 habitantes"
2016;"Urduliz";4,86;"Por 1.000 habitantes"
2016;"Urduña/Orduña";12,78;"Por 1.000 habitantes"
2016;"Urkabustaiz";10,82;"Por 1.000 habitantes"
2016;"Urnieta";9,05;"Por 1.000 habitantes"
2016;"Urretxu";10,97;"Por 1.000 habitantes"
2016;"Usansolo";9,42;"Por 1.000 habitantes"
2016;"Usurbil";7,82;"Por 1.000 habitantes"
2016;"Valdegovía/Gaubea";9,43;"Por 1.000 habitantes"
2016;"Valle de Trápaga-Trapagaran";18,73;"Por 1.000 habitantes"
2016;"Villabona";16,64;"Por 1.000 habitantes"
2016;"Villabuena de Álava/Eskuernaga";6,69;"Por 1.000 habitantes"
2016;"Vitoria-Gasteiz";15,26;"Por 1.000 habitantes"
2016;"Yécora/Iekora";15,09;"Por 1.000 habitantes"
2016;"Zaldibar";9,48;"Por 1.000 habitantes"
2016;"Zaldibia";6,96;"Por 1.000 habitantes"
2016;"Zalla";22,76;"Por 1.000 habitantes"
2016;"Zambrana";9,52;"Por 1.000 habitantes"
2016;"Zamudio";11,88;"Por 1.000 habitantes"
2016;"Zaratamo";8,63;"Por 1.000 habitantes"
2016;"Zarautz";6,16;"Por 1.000 habitantes"
2016;"Zeanuri";4,01;"Por 1.000 habitantes"
2016;"Zeberio";2,82;"Por 1.000 habitantes"
2016;"Zegama";2,62;"Por 1.000 habitantes"
2016;"Zestoa";12,42;"Por 1.000 habitantes"
2016;"Zierbena";18,05;"Por 1.000 habitantes"
2016;"Zigoitia";1,15;"Por 1.000 habitantes"
2016;"Ziortza-Bolibar";4,31;"Por 1.000 habitantes"
2016;"Zizurkil";18,56;"Por 1.000 habitantes"
2016;"Zuia";2,1;"Por 1.000 habitantes"
2016;"Zumaia";6,47;"Por 1.000 habitantes"
2016;"Zumarraga";9,86;"Por 1.000 habitantes"
2020;"Araba/Álava";13,84;"Por 1.000 habitantes"
2020;"C.A. de Euskadi";13,85;"Por 1.000 habitantes"
2020;"Bizkaia";14,82;"Por 1.000 habitantes"
2020;"Gipuzkoa";12,31;"Por 1.000 habitantes"
2020;"Arabako Lautada / Llanada Alavesa";15,38;"Por 1.000 habitantes"
2020;"Arabako Mendialdea / Montaña Alavesa";4,84;"Por 1.000 habitantes"
2020;"Arratia-Nerbioi / Arratia-Nervión";12,42;"Por 1.000 habitantes"
2020;"Bidasoa Beherea / Bajo Bidasoa";10,42;"Por 1.000 habitantes"
2020;"Bilbo Handia / Gran Bilbao";16,07;"Por 1.000 habitantes"
2020;"Debabarrena / Bajo Deba";12,73;"Por 1.000 habitantes"
2020;"Debagoiena / Alto Deba";8,54;"Por 1.000 habitantes"
2020;"Donostialdea";14,84;"Por 1.000 habitantes"
2020;"Añana (Comarca)";3,22;"Por 1.000 habitantes"
2020;"Durangaldea / Duranguesado";10,55;"Por 1.000 habitantes"
2020;"Enkartazioak / Encartaciones";20,33;"Por 1.000 habitantes"
2020;"Arabako Errioxa / Rioja Alavesa";6,86;"Por 1.000 habitantes"
2020;"Gernika-Bermeo";7,88;"Por 1.000 habitantes"
2020;"Goierri";9,71;"Por 1.000 habitantes"
2020;"Gorbeialdea / Estribaciones del Gorbea";6,47;"Por 1.000 habitantes"
2020;"Kantauri Arabarra / Cantábrica Alavesa";8,99;"Por 1.000 habitantes"
2020;"Markina-Ondarroa";13,13;"Por 1.000 habitantes"
2020;"Plentzia-Mungia";7,81;"Por 1.000 habitantes"
2020;"Tolosaldea / Tolosa";9,99;"Por 1.000 habitantes"
2020;"Urola-Kostaldea / Urola Costa";9,99;"Por 1.000 habitantes"
2020;"Abadiño";8,71;"Por 1.000 habitantes"
2020;"Abaltzisketa";3,22;"Por 1.000 habitantes"
2020;"Abanto y Ciérvana-Abanto Zierbena";20,95;"Por 1.000 habitantes"
2020;"Aia";8,96;"Por 1.000 habitantes"
2020;"Aizarnazabal";6,49;"Por 1.000 habitantes"
2020;"Albiztur";6,71;"Por 1.000 habitantes"
2020;"Alegia";22,14;"Por 1.000 habitantes"
2020;"Alegría-Dulantzi";13,42;"Por 1.000 habitantes"
2020;"Alkiza";14,33;"Por 1.000 habitantes"
2020;"Alonsotegi";22,19;"Por 1.000 habitantes"
2020;"Altzaga";11,3;"Por 1.000 habitantes"
2020;"Altzo";10,18;"Por 1.000 habitantes"
2020;"Amezketa";16,23;"Por 1.000 habitantes"
2020;"Amorebieta-Etxano";9,4;"Por 1.000 habitantes"
2020;"Amoroto";2,43;"Por 1.000 habitantes"
2020;"Amurrio";10,71;"Por 1.000 habitantes"
2020;"Andoain";11,86;"Por 1.000 habitantes"
2020;"Anoeta";7,73;"Por 1.000 habitantes"
2020;"Antzuola";7,4;"Por 1.000 habitantes"
2020;"Arama";4,88;"Por 1.000 habitantes"
2020;"Aramaio";4,03;"Por 1.000 habitantes"
2020;"Arantzazu";7,44;"Por 1.000 habitantes"
2020;"Areatza";13,67;"Por 1.000 habitantes"
2020;"Aretxabaleta";8,73;"Por 1.000 habitantes"
2020;"Arraia-Maeztu";1,31;"Por 1.000 habitantes"
2020;"Arrankudiaga-Zollo";1,97;"Por 1.000 habitantes"
2020;"Arrasate/Mondragón";10,86;"Por 1.000 habitantes"
2020;"Arratzu";2,43;"Por 1.000 habitantes"
2020;"Arratzua-Ubarrundia";0,95;"Por 1.000 habitantes"
2020;"Arrieta";5,33;"Por 1.000 habitantes"
2020;"Arrigorriaga";20,13;"Por 1.000 habitantes"
2020;"Artea";13,61;"Por 1.000 habitantes"
2020;"Artzentales";17,34;"Por 1.000 habitantes"
2020;"Artziniega";12,19;"Por 1.000 habitantes"
2020;"Asparrena";20,16;"Por 1.000 habitantes"
2020;"Asteasu";7,8;"Por 1.000 habitantes"
2020;"Astigarraga";7,57;"Por 1.000 habitantes"
2020;"Ataun";9,26;"Por 1.000 habitantes"
2020;"Atxondo";5,8;"Por 1.000 habitantes"
2020;"Aulesti";4,59;"Por 1.000 habitantes"
2020;"Ayala/Aiara";3,44;"Por 1.000 habitantes"
2020;"Azkoitia";10,02;"Por 1.000 habitantes"
2020;"Azpeitia";18,13;"Por 1.000 habitantes"
2020;"Añana";5,65;"Por 1.000 habitantes"
2020;"Bakio";6,29;"Por 1.000 habitantes"
2020;"Baliarrain";18,75;"Por 1.000 habitantes"
2020;"Balmaseda";23,77;"Por 1.000 habitantes"
2020;"Barakaldo";21,08;"Por 1.000 habitantes"
2020;"Barrika";3,84;"Por 1.000 habitantes"
2020;"Barrundia";3,21;"Por 1.000 habitantes"
2020;"Basauri";14,45;"Por 1.000 habitantes"
2020;"Beasain";7,89;"Por 1.000 habitantes"
2020;"Bedia";12,24;"Por 1.000 habitantes"
2020;"Beizama";8,26;"Por 1.000 habitantes"
2020;"Belauntza";7,49;"Por 1.000 habitantes"
2020;"Berango";7,35;"Por 1.000 habitantes"
2020;"Berantevilla";9,98;"Por 1.000 habitantes"
2020;"Berastegi";3,76;"Por 1.000 habitantes"
2020;"Bergara";5,76;"Por 1.000 habitantes"
2020;"Bermeo";2,55;"Por 1.000 habitantes"
2020;"Bernedo";5,6;"Por 1.000 habitantes"
2020;"Berriatua";11,19;"Por 1.000 habitantes"
2020;"Berriz";17,82;"Por 1.000 habitantes"
2020;"Berrobi";16,45;"Por 1.000 habitantes"
2020;"Bidania-Goiatz";10,93;"Por 1.000 habitantes"
2020;"Bilbao";16,8;"Por 1.000 habitantes"
2020;"Busturia";19,56;"Por 1.000 habitantes"
2020;"Campezo/Kanpezu";7,41;"Por 1.000 habitantes"
2020;"Deba";5,88;"Por 1.000 habitantes"
2020;"Derio";8,38;"Por 1.000 habitantes"
2020;"Dima";6,86;"Por 1.000 habitantes"
2020;"Donostia / San Sebastián";16,28;"Por 1.000 habitantes"
2020;"Durango";8,37;"Por 1.000 habitantes"
2020;"Ea";7,14;"Por 1.000 habitantes"
2020;"Eibar";14,27;"Por 1.000 habitantes"
2020;"Elantxobe";8,52;"Por 1.000 habitantes"
2020;"Elburgo/Burgelu";1,55;"Por 1.000 habitantes"
2020;"Elciego";5,82;"Por 1.000 habitantes"
2020;"Elduain";12,4;"Por 1.000 habitantes"
2020;"Elgeta";11,55;"Por 1.000 habitantes"
2020;"Elgoibar";11,08;"Por 1.000 habitantes"
2020;"Elorrio";8,58;"Por 1.000 habitantes"
2020;"Erandio";14,77;"Por 1.000 habitantes"
2020;"Ereño";3,64;"Por 1.000 habitantes"
2020;"Ermua";14,45;"Por 1.000 habitantes"
2020;"Errenteria";15,19;"Por 1.000 habitantes"
2020;"Errezil";4,98;"Por 1.000 habitantes"
2020;"Erriberagoitia/Ribera Alta";4,68;"Por 1.000 habitantes"
2020;"Errigoiti";10,22;"Por 1.000 habitantes"
2020;"Eskoriatza";8,74;"Por 1.000 habitantes"
2020;"Etxebarri";10,96;"Por 1.000 habitantes"
2020;"Etxebarria";27,51;"Por 1.000 habitantes"
2020;"Ezkio-Itsaso";9,43;"Por 1.000 habitantes"
2020;"Forua";10,96;"Por 1.000 habitantes"
2020;"Fruiz";9,03;"Por 1.000 habitantes"
2020;"Gabiria";1,92;"Por 1.000 habitantes"
2020;"Galdakao";9,37;"Por 1.000 habitantes"
2020;"Galdames";14,25;"Por 1.000 habitantes"
2020;"Gamiz-Fika";1,46;"Por 1.000 habitantes"
2020;"Gatika";7,84;"Por 1.000 habitantes"
2020;"Gautegiz Arteaga";8,14;"Por 1.000 habitantes"
2020;"Gaztelu";11,49;"Por 1.000 habitantes"
2020;"Gernika-Lumo";12,67;"Por 1.000 habitantes"
2020;"Getaria";4,94;"Por 1.000 habitantes"
2020;"Getxo";8,98;"Por 1.000 habitantes"
2020;"Gizaburuaga";4,93;"Por 1.000 habitantes"
2020;"Gordexola";18,03;"Por 1.000 habitantes"
2020;"Gorliz";8,84;"Por 1.000 habitantes"
2020;"Güeñes";21,55;"Por 1.000 habitantes"
2020;"Hernani";15,08;"Por 1.000 habitantes"
2020;"Hernialde";3,19;"Por 1.000 habitantes"
2020;"Hondarribia";9,12;"Por 1.000 habitantes"
2020;"Ibarra";10,61;"Por 1.000 habitantes"
2020;"Ibarrangelu";6,13;"Por 1.000 habitantes"
2020;"Idiazabal";7,21;"Por 1.000 habitantes"
2020;"Igorre";13,75;"Por 1.000 habitantes"
2020;"Ikaztegieta";22,87;"Por 1.000 habitantes"
2020;"Irun";10,78;"Por 1.000 habitantes"
2020;"Irura";15,34;"Por 1.000 habitantes"
2020;"Iruraiz-Gauna";1,8;"Por 1.000 habitantes"
2020;"Iruña Oka/Iruña de Oca";7,02;"Por 1.000 habitantes"
2020;"Ispaster";7,99;"Por 1.000 habitantes"
2020;"Itsasondo";21,37;"Por 1.000 habitantes"
2020;"Iurreta";14,19;"Por 1.000 habitantes"
2020;"Izurtza";3,69;"Por 1.000 habitantes"
2020;"Karrantza Harana/Valle de Carranza";17,8;"Por 1.000 habitantes"
2020;"Kortezubi";4,5;"Por 1.000 habitantes"
2020;"Labastida/Bastida";10,13;"Por 1.000 habitantes"
2020;"Laguardia";6,52;"Por 1.000 habitantes"
2020;"Lanciego/Lantziego";6,74;"Por 1.000 habitantes"
2020;"Lanestosa";25;"Por 1.000 habitantes"
2020;"Lantarón";2,1;"Por 1.000 habitantes"
2020;"Lapuebla de Labarca";4,59;"Por 1.000 habitantes"
2020;"Larrabetzu";8,18;"Por 1.000 habitantes"
2020;"Lasarte-Oria";7,72;"Por 1.000 habitantes"
2020;"Laudio/Llodio";8,56;"Por 1.000 habitantes"
2020;"Lazkao";6,82;"Por 1.000 habitantes"
2020;"Leaburu";16,09;"Por 1.000 habitantes"
2020;"Legazpi";6,45;"Por 1.000 habitantes"
2020;"Legorreta";15,46;"Por 1.000 habitantes"
2020;"Legutio";14,17;"Por 1.000 habitantes"
2020;"Leioa";10,57;"Por 1.000 habitantes"
2020;"Lekeitio";12,44;"Por 1.000 habitantes"
2020;"Lemoa";14,25;"Por 1.000 habitantes"
2020;"Lemoiz";6,98;"Por 1.000 habitantes"
2020;"Leza";9,01;"Por 1.000 habitantes"
2020;"Lezama";6,64;"Por 1.000 habitantes"
2020;"Lezo";9,53;"Por 1.000 habitantes"
2020;"Lizartza";10,79;"Por 1.000 habitantes"
2020;"Loiu";4,81;"Por 1.000 habitantes"
2020;"Mallabia";10,97;"Por 1.000 habitantes"
2020;"Markina-Xemein";15,11;"Por 1.000 habitantes"
2020;"Maruri-Jatabe";3,19;"Por 1.000 habitantes"
2020;"Mañaria";3,85;"Por 1.000 habitantes"
2020;"Mendaro";11,17;"Por 1.000 habitantes"
2020;"Mendata";7,41;"Por 1.000 habitantes"
2020;"Mendexa";8,68;"Por 1.000 habitantes"
2020;"Moreda de Álava/Moreda Araba";3,8;"Por 1.000 habitantes"
2020;"Morga";2,48;"Por 1.000 habitantes"
2020;"Mundaka";8,6;"Por 1.000 habitantes"
2020;"Mungia";9,36;"Por 1.000 habitantes"
2020;"Munitibar-Arbatzegi Gerrikaitz";16,95;"Por 1.000 habitantes"
2020;"Murueta";3,18;"Por 1.000 habitantes"
2020;"Muskiz";24,24;"Por 1.000 habitantes"
2020;"Mutriku";7,15;"Por 1.000 habitantes"
2020;"Muxika";6,74;"Por 1.000 habitantes"
2020;"Nabarniz";4,02;"Por 1.000 habitantes"
2020;"Oiartzun";6,48;"Por 1.000 habitantes"
2020;"Okondo";9,19;"Por 1.000 habitantes"
2020;"Olaberria";5,35;"Por 1.000 habitantes"
2020;"Ondarroa";14,1;"Por 1.000 habitantes"
2020;"Ordizia";13,02;"Por 1.000 habitantes"
2020;"Orio";9,8;"Por 1.000 habitantes"
2020;"Ormaiztegi";10,28;"Por 1.000 habitantes"
2020;"Orozko";10,44;"Por 1.000 habitantes"
2020;"Ortuella";16,6;"Por 1.000 habitantes"
2020;"Otxandio";12,58;"Por 1.000 habitantes"
2020;"Oyón-Oion";9,88;"Por 1.000 habitantes"
2020;"Oñati";7,62;"Por 1.000 habitantes"
2020;"Pasaia";22,8;"Por 1.000 habitantes"
2020;"Peñacerrada-Urizaharra";9,84;"Por 1.000 habitantes"
2020;"Plentzia";7,62;"Por 1.000 habitantes"
2020;"Portugalete";15,29;"Por 1.000 habitantes"
2020;"Ribera Baja/Erriberabeitia";3,15;"Por 1.000 habitantes"
2020;"Agurain/Salvatierra";18,55;"Por 1.000 habitantes"
2020;"Samaniego";3,75;"Por 1.000 habitantes"
2020;"Santurtzi";18,23;"Por 1.000 habitantes"
2020;"Segura";5,98;"Por 1.000 habitantes"
2020;"Sestao";26,82;"Por 1.000 habitantes"
2020;"Sondika";12,82;"Por 1.000 habitantes"
